GenBank_ID,Country,State,City,Virus_name,Date,Decimal_Date,Sequence_name
MH680406.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680406.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680407.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680407.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680408.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680408.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680409.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680409.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680410.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680410.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680411.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680411.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680412.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680412.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680413.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680413.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680414.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680414.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680415.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680415.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680416.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680416.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680417.1,Singapore,NA,NA,Dengue_virus_1,2014-09-15,2014.70410958904,MH680417.1|Singapore|NA|NA|Dengue_virus_1|2014-09-15|2014.70410958904
MH680418.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680418.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680419.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680419.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680420.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680420.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680421.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680421.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680422.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680422.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680423.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680423.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680424.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680424.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680425.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680425.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680426.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680426.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680427.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680427.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680428.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680428.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680429.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680429.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680430.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680430.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680431.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680431.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680432.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680432.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680433.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680433.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680434.1,Singapore,NA,NA,Dengue_virus_1,2014-10-15,2014.78630136986,MH680434.1|Singapore|NA|NA|Dengue_virus_1|2014-10-15|2014.78630136986
MH680435.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680435.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680436.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680436.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680437.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680437.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680438.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680438.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680439.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680439.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680440.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680440.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680441.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680441.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680442.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680442.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680443.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680443.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680444.1,Singapore,NA,NA,Dengue_virus_1,2014-11-15,2014.87123287671,MH680444.1|Singapore|NA|NA|Dengue_virus_1|2014-11-15|2014.87123287671
MH680445.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680445.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680446.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680446.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680447.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680447.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680448.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680448.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680449.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680449.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680450.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680450.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680451.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680451.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680452.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680452.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680453.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680453.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680454.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680454.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680455.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680455.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680456.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680456.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680457.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680457.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680458.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680458.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680459.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680459.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680460.1,Singapore,NA,NA,Dengue_virus_1,2014-12-15,2014.95342465753,MH680460.1|Singapore|NA|NA|Dengue_virus_1|2014-12-15|2014.95342465753
MH680461.1,Singapore,NA,NA,Dengue_virus_1,2015-01-15,2015.03835616438,MH680461.1|Singapore|NA|NA|Dengue_virus_1|2015-01-15|2015.03835616438
MH680462.1,Singapore,NA,NA,Dengue_virus_1,2015-01-15,2015.03835616438,MH680462.1|Singapore|NA|NA|Dengue_virus_1|2015-01-15|2015.03835616438
MH680463.1,Singapore,NA,NA,Dengue_virus_1,2015-01-15,2015.03835616438,MH680463.1|Singapore|NA|NA|Dengue_virus_1|2015-01-15|2015.03835616438
MH680464.1,Singapore,NA,NA,Dengue_virus_1,2015-02-15,2015.12328767123,MH680464.1|Singapore|NA|NA|Dengue_virus_1|2015-02-15|2015.12328767123
MH680465.1,Singapore,NA,NA,Dengue_virus_1,2015-02-15,2015.12328767123,MH680465.1|Singapore|NA|NA|Dengue_virus_1|2015-02-15|2015.12328767123
MH680466.1,Singapore,NA,NA,Dengue_virus_1,2015-02-15,2015.12328767123,MH680466.1|Singapore|NA|NA|Dengue_virus_1|2015-02-15|2015.12328767123
MH680467.1,Singapore,NA,NA,Dengue_virus_1,2015-02-15,2015.12328767123,MH680467.1|Singapore|NA|NA|Dengue_virus_1|2015-02-15|2015.12328767123
MH680468.1,Singapore,NA,NA,Dengue_virus_1,2015-03-15,2015.2,MH680468.1|Singapore|NA|NA|Dengue_virus_1|2015-03-15|2015.2
MH680469.1,Singapore,NA,NA,Dengue_virus_1,2015-03-15,2015.2,MH680469.1|Singapore|NA|NA|Dengue_virus_1|2015-03-15|2015.2
MH680470.1,Singapore,NA,NA,Dengue_virus_1,2015-04-15,2015.28493150685,MH680470.1|Singapore|NA|NA|Dengue_virus_1|2015-04-15|2015.28493150685
MH680471.1,Singapore,NA,NA,Dengue_virus_1,2015-05-15,2015.36712328767,MH680471.1|Singapore|NA|NA|Dengue_virus_1|2015-05-15|2015.36712328767
MH680472.1,Singapore,NA,NA,Dengue_virus_1,2015-05-15,2015.36712328767,MH680472.1|Singapore|NA|NA|Dengue_virus_1|2015-05-15|2015.36712328767
MH611960.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611960.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611961.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611961.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611962.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611962.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611963.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611963.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611964.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611964.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611965.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611965.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611966.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611966.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611967.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611967.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611968.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611968.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611969.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611969.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611970.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611970.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611971.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611971.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611972.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611972.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611973.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611973.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611974.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611974.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611975.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611975.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611976.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611976.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611977.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611977.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611978.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611978.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611979.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611979.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611980.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611980.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611981.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611981.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611982.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611982.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611983.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611983.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611984.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611984.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611985.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611985.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611986.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611986.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611987.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611987.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611988.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611988.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611989.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611989.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611990.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611990.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611991.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611991.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611992.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611992.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611993.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611993.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611994.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611994.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611995.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611995.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611996.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611996.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611997.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611997.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611998.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611998.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH611999.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH611999.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH612000.2,Singapore,NA,NA,dengue_virus_type_I,2014-04-15,2014.28493150685,MH612000.2|Singapore|NA|NA|dengue_virus_type_I|2014-04-15|2014.28493150685
MH612001.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612001.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612002.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612002.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612003.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612003.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612004.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612004.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612005.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612005.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612006.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612006.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612007.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612007.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612008.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612008.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612009.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612009.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612010.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612010.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612011.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612011.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612012.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612012.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612013.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612013.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612014.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612014.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612015.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612015.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612016.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612016.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612017.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612017.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612018.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612018.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612019.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612019.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612020.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612020.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612021.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612021.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612022.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612022.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612023.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612023.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612024.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612024.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612025.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612025.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612026.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612026.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612027.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612027.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612028.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612028.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612030.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612030.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612031.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612031.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612032.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612032.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612033.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612033.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612034.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612034.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612035.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612035.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612036.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612036.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612037.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612037.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612038.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612038.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612039.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612039.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612040.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612040.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612042.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612042.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612043.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612043.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612044.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612044.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612045.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612045.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612046.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612046.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612047.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612047.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612048.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612048.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
MH612049.2,Singapore,NA,NA,dengue_virus_type_I,2014-05-15,2014.36712328767,MH612049.2|Singapore|NA|NA|dengue_virus_type_I|2014-05-15|2014.36712328767
